frame_number,timestamp_ms,frame_len,is_udp,is_rpl,is_ack,mac_src,mac_dst,mac_seq_number,mac_pan_id,mac_fcf,mac_frame_type,mac_security,mac_pending,mac_ack_req,mac_pan_id_comp,mac_dst_mode,mac_src_mode,mac_version,ip_src,ip_dst,udp_src_port,udp_dst_port,udp_len,payload_size,payload_hex,icmp_type,rpl_code,rpl_rank,rpl_version,rpl_instance_id,rpl_mop,rpl_dtsn,rpl_flags,rpl_dao_sequence,rpl_dodagid
5301,623299,97,0,1,0,c1:0c:00:00:00:00:00:07,00:00:00:00:00:00:ff:ff,60,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:7,ff02::1a,,,,,,155.0,1.0,268.0,244.0,30.0,16.0,87.0,0.0,,fd00:0:0:0:c30c:0:0:1
5302,623583,76,0,1,0,c1:0c:00:00:00:00:00:05,c1:0c:00:00:00:00:00:01,249,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:5,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,58.0,fd00:0:0:0:c30c:0:0:1
5303,623585,5,0,0,1,,,249,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5304,623841,53,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,207,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d34207365713d323439,,,,,,,,,,
5305,623843,5,0,0,1,,,207,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5306,624010,27,0,1,0,c1:0c:00:00:00:00:00:07,00:00:00:00:00:00:ff:ff,61,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:7,ff02::1a,,,,,,155.0,0.0,,,,,,0.0,,
5307,624299,76,0,1,0,c1:0c:00:00:00:00:00:06,c1:0c:00:00:00:00:00:01,194,43981.0,56433,1,0,1,1,1,3,3,1,fe80::c30c:0:0:6,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,48.0,fd00:0:0:0:c30c:0:0:1
5308,624302,5,0,0,1,,,194,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5309,624426,76,0,1,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,62,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:7,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,2.0,fd00:0:0:0:c30c:0:0:1
5310,624428,5,0,0,1,,,62,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5311,624731,71,1,0,0,c1:0c:00:00:00:00:00:05,c1:0c:00:00:00:00:00:01,250,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,38.0,30.0,4553544f20455320554e20415441515545204553544f20455320554e2000,,,,,,,,,,
5312,624734,5,0,0,1,,,250,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5313,625236,76,0,1,0,c1:0c:00:00:00:00:00:03,c1:0c:00:00:00:00:00:01,216,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:3,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,68.0,fd00:0:0:0:c30c:0:0:1
5314,625239,5,0,0,1,,,216,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5315,625251,76,0,1,0,c1:0c:00:00:00:00:00:03,c1:0c:00:00:00:00:00:01,216,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:3,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,68.0,fd00:0:0:0:c30c:0:0:1
5316,625254,5,0,0,1,,,216,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5317,625471,53,1,0,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,63,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d37207365713d313337,,,,,,,,,,
5318,625473,5,0,0,1,,,63,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5319,626035,27,0,1,0,c1:0c:00:00:00:00:00:02,00:00:00:00:00:00:ff:ff,210,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:2,ff02::1a,,,,,,155.0,0.0,,,,,,0.0,,
5320,626607,53,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,208,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d34207365713d323530,,,,,,,,,,
5321,626609,5,0,0,1,,,208,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5322,626907,27,0,1,0,c1:0c:00:00:00:00:00:03,00:00:00:00:00:00:ff:ff,217,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:3,ff02::1a,,,,,,155.0,0.0,,,,,,0.0,,
5323,626966,97,0,1,0,c1:0c:00:00:00:00:00:04,00:00:00:00:00:00:ff:ff,209,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:4,ff02::1a,,,,,,155.0,1.0,259.0,244.0,30.0,16.0,80.0,0.0,,fd00:0:0:0:c30c:0:0:1
5324,627064,53,1,0,0,c1:0c:00:00:00:00:00:03,c1:0c:00:00:00:00:00:01,218,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d33207365713d313036,,,,,,,,,,
5325,627066,5,0,0,1,,,218,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5326,627096,25,0,0,0,c1:0c:00:00:00:00:00:06,00:00:00:00:00:00:ff:ff,195,43981.0,55377,1,0,1,0,1,2,3,1,,,,,,,,,,,,,,,,,
5327,627261,76,0,1,0,c1:0c:00:00:00:00:00:08,c1:0c:00:00:00:00:00:07,235,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:8,fe80::c30c:0:0:7,,,,,,155.0,2.0,,,30.0,,,64.0,113.0,fd00:0:0:0:c30c:0:0:1
5328,627264,5,0,0,1,,,235,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5329,627300,76,0,1,0,c1:0c:00:00:00:00:00:08,c1:0c:00:00:00:00:00:07,235,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:8,fe80::c30c:0:0:7,,,,,,155.0,2.0,,,30.0,,,64.0,113.0,fd00:0:0:0:c30c:0:0:1
5330,627303,5,0,0,1,,,235,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5331,627307,76,0,1,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,64,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:7,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,3.0,fd00:0:0:0:c30c:0:0:1
5332,627309,5,0,0,1,,,64,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5333,627346,97,0,1,0,c1:0c:00:00:00:00:00:06,00:00:00:00:00:00:ff:ff,196,43981.0,55377,1,0,1,0,1,2,3,1,fe80::c30c:0:0:6,ff02::1a,,,,,,155.0,1.0,257.0,244.0,30.0,16.0,79.0,0.0,,fd00:0:0:0:c30c:0:0:1
5334,627504,71,1,0,0,c1:0c:00:00:00:00:00:05,c1:0c:00:00:00:00:00:01,251,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,38.0,30.0,4553544f20455320554e20415441515545204553544f20455320554e2000,,,,,,,,,,
5335,627507,5,0,0,1,,,251,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5336,627823,97,0,1,0,c1:0c:00:00:00:00:00:03,00:00:00:00:00:00:ff:ff,219,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:3,ff02::1a,,,,,,155.0,1.0,274.0,244.0,30.0,16.0,84.0,0.0,,fd00:0:0:0:c30c:0:0:1
5337,627966,97,0,1,0,c1:0c:00:00:00:00:00:05,00:00:00:00:00:00:ff:ff,252,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:5,ff02::1a,,,,,,155.0,1.0,258.0,244.0,30.0,16.0,68.0,0.0,,fd00:0:0:0:c30c:0:0:1
5338,628228,27,0,1,0,c1:0c:00:00:00:00:00:07,00:00:00:00:00:00:ff:ff,65,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:7,ff02::1a,,,,,,155.0,0.0,,,,,,0.0,,
5339,628364,53,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,210,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d34207365713d323531,,,,,,,,,,
5340,628366,5,0,0,1,,,210,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5341,628472,97,0,1,0,c1:0c:00:00:00:00:00:08,00:00:00:00:00:00:ff:ff,236,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:8,ff02::1a,,,,,,155.0,1.0,2294.0,244.0,30.0,16.0,60.0,0.0,,fd00:0:0:0:c30c:0:0:1
5342,629299,53,1,0,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,66,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d37207365713d313338,,,,,,,,,,
5343,629301,5,0,0,1,,,66,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5344,629807,97,0,1,0,c1:0c:00:00:00:00:00:07,00:00:00:00:00:00:ff:ff,67,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:7,ff02::1a,,,,,,155.0,1.0,263.0,244.0,30.0,16.0,87.0,0.0,,fd00:0:0:0:c30c:0:0:1
5345,629940,60,1,0,0,c1:0c:00:00:00:00:00:08,c1:0c:00:00:00:00:00:07,237,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d38207365713d3531,,,,,,,,,,
5346,629943,5,0,0,1,,,237,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5347,629963,61,1,0,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,68,43981.0,56417,1,0,0,1,1,3,3,1,::c30c:0:0:8,fe80::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d38207365713d3531,,,,,,,,,,
5348,629965,5,0,0,1,,,68,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5349,630091,53,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,211,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d34207365713d323532,,,,,,,,,,
5350,630093,5,0,0,1,,,211,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5351,630153,27,0,1,0,c1:0c:00:00:00:00:00:04,00:00:00:00:00:00:ff:ff,212,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:4,ff02::1a,,,,,,155.0,0.0,,,,,,0.0,,
5352,630786,97,0,1,0,c1:0c:00:00:00:00:00:04,00:00:00:00:00:00:ff:ff,213,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:4,ff02::1a,,,,,,155.0,1.0,256.0,244.0,30.0,16.0,80.0,0.0,,fd00:0:0:0:c30c:0:0:1
5353,630915,97,0,1,0,c1:0c:00:00:00:00:00:01,00:00:00:00:00:00:ff:ff,13,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:1,ff02::1a,,,,,,155.0,1.0,128.0,244.0,30.0,16.0,91.0,0.0,,fd00:0:0:0:c30c:0:0:1
5354,631088,25,0,0,0,c1:0c:00:00:00:00:00:06,00:00:00:00:00:00:ff:ff,197,43981.0,55377,1,0,1,0,1,2,3,1,,,,,,,,,,,,,,,,,
5355,631104,27,0,1,0,c1:0c:00:00:00:00:00:02,00:00:00:00:00:00:ff:ff,211,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:2,ff02::1a,,,,,,155.0,0.0,,,,,,0.0,,
5356,631103,71,1,0,0,c1:0c:00:00:00:00:00:05,c1:0c:00:00:00:00:00:01,253,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,38.0,30.0,4553544f20455320554e20415441515545204553544f20455320554e2000,,,,,,,,,,
5357,631130,71,1,0,0,c1:0c:00:00:00:00:00:05,c1:0c:00:00:00:00:00:01,253,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,38.0,30.0,4553544f20455320554e20415441515545204553544f20455320554e2000,,,,,,,,,,
5358,631132,5,0,0,1,,,253,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5359,631145,97,0,1,0,c1:0c:00:00:00:00:00:05,00:00:00:00:00:00:ff:ff,254,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:5,ff02::1a,,,,,,155.0,1.0,258.0,244.0,30.0,16.0,69.0,0.0,,fd00:0:0:0:c30c:0:0:1
5360,631543,97,0,1,0,c1:0c:00:00:00:00:00:06,00:00:00:00:00:00:ff:ff,198,43981.0,55377,1,0,1,0,1,2,3,1,fe80::c30c:0:0:6,ff02::1a,,,,,,155.0,1.0,257.0,244.0,30.0,16.0,80.0,0.0,,fd00:0:0:0:c30c:0:0:1
5361,631837,97,0,1,0,c1:0c:00:00:00:00:00:03,00:00:00:00:00:00:ff:ff,220,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:3,ff02::1a,,,,,,155.0,1.0,274.0,244.0,30.0,16.0,85.0,0.0,,fd00:0:0:0:c30c:0:0:1
5362,632290,53,1,0,0,c1:0c:00:00:00:00:00:03,c1:0c:00:00:00:00:00:01,221,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d33207365713d313037,,,,,,,,,,
5363,632292,5,0,0,1,,,221,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5364,632674,53,1,0,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,69,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d37207365713d313339,,,,,,,,,,
5365,632676,5,0,0,1,,,69,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5366,632700,53,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,214,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d34207365713d323533,,,,,,,,,,
5367,632702,5,0,0,1,,,214,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5368,632721,53,1,0,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,69,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d37207365713d313339,,,,,,,,,,
5369,632723,5,0,0,1,,,69,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5370,633244,27,0,1,0,c1:0c:00:00:00:00:00:07,00:00:00:00:00:00:ff:ff,70,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:7,ff02::1a,,,,,,155.0,0.0,,,,,,0.0,,
5371,633792,53,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,215,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d34207365713d323534,,,,,,,,,,
5372,633794,5,0,0,1,,,215,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5373,634386,76,0,1,0,c1:0c:00:00:00:00:00:03,c1:0c:00:00:00:00:00:01,222,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:3,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,69.0,fd00:0:0:0:c30c:0:0:1
5374,634389,5,0,0,1,,,222,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5375,634471,102,0,1,0,c1:0c:00:00:00:00:00:06,c1:0c:00:00:00:00:00:08,199,43981.0,56433,1,0,1,1,1,3,3,1,fe80::c30c:0:0:6,fe80::c30c:0:0:8,,,,,,155.0,1.0,257.0,244.0,30.0,16.0,80.0,0.0,,fd00:0:0:0:c30c:0:0:1
5376,634475,5,0,0,1,,,199,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5377,634557,76,0,1,0,c1:0c:00:00:00:00:00:06,c1:0c:00:00:00:00:00:01,200,43981.0,56433,1,0,1,1,1,3,3,1,fe80::c30c:0:0:6,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,49.0,fd00:0:0:0:c30c:0:0:1
5378,634560,5,0,0,1,,,200,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5379,635072,25,0,0,0,c1:0c:00:00:00:00:00:06,00:00:00:00:00:00:ff:ff,201,43981.0,55377,1,0,1,0,1,2,3,1,,,,,,,,,,,,,,,,,
5380,635274,97,0,1,0,c1:0c:00:00:00:00:00:01,00:00:00:00:00:00:ff:ff,14,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:1,ff02::1a,,,,,,155.0,1.0,128.0,244.0,30.0,16.0,92.0,0.0,,fd00:0:0:0:c30c:0:0:1
5381,635472,76,0,1,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,71,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:7,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,4.0,fd00:0:0:0:c30c:0:0:1
5382,635475,5,0,0,1,,,71,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5383,635611,97,0,1,0,c1:0c:00:00:00:00:00:03,00:00:00:00:00:00:ff:ff,223,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:3,ff02::1a,,,,,,155.0,1.0,270.0,244.0,30.0,16.0,86.0,0.0,,fd00:0:0:0:c30c:0:0:1
5384,635643,97,0,1,0,c1:0c:00:00:00:00:00:06,00:00:00:00:00:00:ff:ff,202,43981.0,55377,1,0,1,0,1,2,3,1,fe80::c30c:0:0:6,ff02::1a,,,,,,155.0,1.0,256.0,244.0,30.0,16.0,81.0,0.0,,fd00:0:0:0:c30c:0:0:1
5385,635798,71,1,0,0,c1:0c:00:00:00:00:00:05,c1:0c:00:00:00:00:00:01,255,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,38.0,30.0,4553544f20455320554e20415441515545204553544f20455320554e2000,,,,,,,,,,
5386,635800,5,0,0,1,,,255,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5387,636257,97,0,1,0,c1:0c:00:00:00:00:00:04,00:00:00:00:00:00:ff:ff,216,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:4,ff02::1a,,,,,,155.0,1.0,256.0,244.0,30.0,16.0,82.0,0.0,,fd00:0:0:0:c30c:0:0:1
5388,636333,53,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,217,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d34207365713d323535,,,,,,,,,,
5389,636335,5,0,0,1,,,217,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5390,636450,76,0,1,0,c1:0c:00:00:00:00:00:05,c1:0c:00:00:00:00:00:01,0,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:5,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,59.0,fd00:0:0:0:c30c:0:0:1
5391,636453,5,0,0,1,,,0,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5392,636482,76,0,1,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,218,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:4,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,69.0,fd00:0:0:0:c30c:0:0:1
5393,636485,5,0,0,1,,,218,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5394,636639,97,0,1,0,c1:0c:00:00:00:00:00:05,00:00:00:00:00:00:ff:ff,1,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:5,ff02::1a,,,,,,155.0,1.0,268.0,244.0,30.0,16.0,70.0,0.0,,fd00:0:0:0:c30c:0:0:1
5395,636972,97,0,1,0,c1:0c:00:00:00:00:00:08,00:00:00:00:00:00:ff:ff,238,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:8,ff02::1a,,,,,,155.0,1.0,2353.0,244.0,30.0,16.0,60.0,0.0,,fd00:0:0:0:c30c:0:0:1
5396,637291,53,1,0,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,72,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d37207365713d313430,,,,,,,,,,
5397,637293,5,0,0,1,,,72,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5398,637494,53,1,0,0,c1:0c:00:00:00:00:00:03,c1:0c:00:00:00:00:00:01,224,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d33207365713d313038,,,,,,,,,,
5399,637496,5,0,0,1,,,224,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5400,637644,53,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,219,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d34207365713d323536,,,,,,,,,,
5401,637646,5,0,0,1,,,219,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5402,637689,76,0,1,0,c1:0c:00:00:00:00:00:03,c1:0c:00:00:00:00:00:01,225,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:3,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,70.0,fd00:0:0:0:c30c:0:0:1
5403,637692,5,0,0,1,,,225,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5404,638435,27,0,1,0,c1:0c:00:00:00:00:00:04,00:00:00:00:00:00:ff:ff,220,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:4,ff02::1a,,,,,,155.0,0.0,,,,,,0.0,,
5405,639034,60,1,0,0,c1:0c:00:00:00:00:00:08,c1:0c:00:00:00:00:00:07,239,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d38207365713d3532,,,,,,,,,,
5406,639036,5,0,0,1,,,239,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5407,639057,25,0,0,0,c1:0c:00:00:00:00:00:06,00:00:00:00:00:00:ff:ff,203,43981.0,55377,1,0,1,0,1,2,3,1,,,,,,,,,,,,,,,,,
5408,639072,61,1,0,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,73,43981.0,56417,1,0,0,1,1,3,3,1,::c30c:0:0:8,fe80::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d38207365713d3532,,,,,,,,,,
5409,639074,5,0,0,1,,,73,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5410,639253,27,0,1,0,c1:0c:00:00:00:00:00:07,00:00:00:00:00:00:ff:ff,74,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:7,ff02::1a,,,,,,155.0,0.0,,,,,,0.0,,
5411,639884,27,0,1,0,c1:0c:00:00:00:00:00:03,00:00:00:00:00:00:ff:ff,226,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:3,ff02::1a,,,,,,155.0,0.0,,,,,,0.0,,
5412,640333,53,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,221,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d34207365713d323537,,,,,,,,,,
5413,640335,5,0,0,1,,,221,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5414,640612,97,0,1,0,c1:0c:00:00:00:00:00:03,00:00:00:00:00:00:ff:ff,227,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:3,ff02::1a,,,,,,155.0,1.0,266.0,244.0,30.0,16.0,86.0,0.0,,fd00:0:0:0:c30c:0:0:1
5415,641151,76,0,1,0,c1:0c:00:00:00:00:00:06,c1:0c:00:00:00:00:00:01,204,43981.0,56433,1,0,1,1,1,3,3,1,fe80::c30c:0:0:6,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,50.0,fd00:0:0:0:c30c:0:0:1
5416,641153,5,0,0,1,,,204,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5417,641316,97,0,1,0,c1:0c:00:00:00:00:00:06,00:00:00:00:00:00:ff:ff,205,43981.0,55377,1,0,1,0,1,2,3,1,fe80::c30c:0:0:6,ff02::1a,,,,,,155.0,1.0,256.0,244.0,30.0,16.0,81.0,0.0,,fd00:0:0:0:c30c:0:0:1
5418,641442,97,0,1,0,c1:0c:00:00:00:00:00:05,00:00:00:00:00:00:ff:ff,2,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:5,ff02::1a,,,,,,155.0,1.0,266.0,244.0,30.0,16.0,70.0,0.0,,fd00:0:0:0:c30c:0:0:1
5419,641596,97,0,1,0,c1:0c:00:00:00:00:00:07,00:00:00:00:00:00:ff:ff,75,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:7,ff02::1a,,,,,,155.0,1.0,268.0,244.0,30.0,16.0,89.0,0.0,,fd00:0:0:0:c30c:0:0:1
5420,641712,53,1,0,0,c1:0c:00:00:00:00:00:03,c1:0c:00:00:00:00:00:01,228,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d33207365713d313039,,,,,,,,,,
5421,641714,5,0,0,1,,,228,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
5422,641903,71,1,0,0,c1:0c:00:00:00:00:00:05,c1:0c:00:00:00:00:00:01,3,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,38.0,30.0,4553544f20455320554e20415441515545204553544f20455320554e2000,,,,,,,,,,
5423,641906,5,0,0,1,,,3,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
